"","WT_V_1","WT_V_2","WT_V_3","WT_10_1","WT_10_2","WT_10_3","WT_100_1","WT_100_2","WT_100_3","C08_V_1","C08_V_2","C08_V_3","C08_10_1","C08_10_2","C08_10_3","C08_100_1","C08_100_2","C08_100_3"
"GOBP_SMALL_NUCLEOLAR_RIBONUCLEOPROTEIN_COMPLEX_ASSEMBLY",-0.343512803981398,-0.346598267713626,-0.591216153051222,0.0370301420983346,0.277707369631496,0.300269114799303,0.4604782460231,-0.134082810992114,0.0802589558744272,-0.280627379624327,-0.476769104016191,-0.623116044614093,0.441786496480654,0.353684769501198,-0.0269597436092866,0.732371703748756,-0.171262316038384,0.477586870555239
"GOBP_BOX_C_D_SNORNP_ASSEMBLY",-0.423724312846386,-0.29265574177908,-0.588865301570822,0.134086753213511,0.165466524667234,0.232445834430032,0.488017434941422,-0.104525309606926,0.0554246843201395,-0.121989404209249,-0.417786675426416,-0.588300527543703,0.463747684188953,0.367994155893194,0.0318386583887992,0.69797499882676,-0.332021054113537,0.335642506340262
"GOBP_EMBRYONIC_AXIS_SPECIFICATION",0.101698635094705,0.0844041869121812,-0.331382151078569,0.34155553332351,-0.0978302664066497,0.222329478053273,-0.0767053797592466,-0.264830445304082,-0.155564441076677,-0.294131441364517,-0.387748925741459,-0.207923604343586,-0.174271058711026,0.310145225889883,0.154205348970316,0.315852122376592,-0.0479757126488466,0.198503970286013
"GOBP_RESOLUTION_OF_MEIOTIC_RECOMBINATION_INTERMEDIATES",-0.177607587360912,-0.157521863391668,0.0232909373742565,-0.48362418426313,-0.332555033489212,-0.05025818166006,-0.0379217366982064,-0.215551519717292,0.170992547784394,0.0740661331345644,0.0970047064618471,0.0692336901710496,-0.104982987384095,0.100519416134174,0.282116328006902,0.353710750997776,-0.414078741972674,0.264303265590527
"GOBP_TELOMERE_MAINTENANCE_VIA_RECOMBINATION",0.413807705174861,-0.132323670686148,-0.113120687744124,-0.339583219487713,-0.35464554238271,0.267591375855787,0.161888261340038,-0.398470119385753,0.130784449476253,-0.460771302190871,-0.256861612397296,-0.426683812375009,0.507213373119948,0.235411517385586,0.133443507813417,0.606181319856334,-0.572458984544362,0.369285963174333
"GOBP_TELOMERE_MAINTENANCE",0.0679516480644076,-0.276634752496722,-0.322117708281117,-0.0932529879220508,0.065812134786756,0.4233816726432,0.0977777419455359,-0.289547124150632,0.0841922025831474,-0.395103691076148,-0.36808218102107,-0.451487903302034,0.3241006578593,0.199543367137402,0.207200672304495,0.534884626292412,-0.359434845325775,0.32033092748901
"GOBP_RECOMBINATIONAL_REPAIR",0.0579680992835372,-0.200762662118364,-0.344268738907983,0.0145461432788297,-0.0285115208276038,0.365577673197826,0.0415544009131201,-0.269142363574466,0.0578334109223833,-0.36042166571281,-0.311101046637623,-0.447642640779623,0.230586944845231,0.173115678069259,0.176198390925146,0.52537231503465,-0.369509122655969,0.340859755061555
"GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_BREAK_INDUCED_REPLICATION",0.0319492344945945,0.159245888995972,-0.456642318252948,0.284970432772156,0.175379698425346,0.436622983925281,-0.0847652704305545,-0.28279211697781,0.220483566215351,-0.380429180221406,-0.489998163599854,-0.668478856498859,0.136323889629614,-0.338998009181691,-0.562324083310516,0.778704263330577,0.411199918211622,0.631631491758559
"GOBP_DNA_DOUBLE_STRAND_BREAK_PROCESSING",0.31549510939895,-0.21380985481703,-0.317812115147264,0.0210004067253078,-0.242381727508274,0.553674323602037,0.304586503289657,-0.335561447161316,0.00842273558207537,-0.304781860805905,-0.338836996299487,-0.395013824112353,-0.373854378336301,0.118524844528922,0.395006384921079,0.59659196602895,-0.488347098727317,0.0832323330131657
"GOBP_DNA_SYNTHESIS_INVOLVED_IN_DNA_REPAIR",-0.248715424826152,-0.25474867129485,-0.364079408758952,-0.0268190852731421,0.207808135371118,0.317159263108714,-0.056408155560466,-0.10757543804126,0.204574792673153,-0.193728715253603,-0.329950803881164,-0.451431468107602,0.0769832477462669,0.0826113115514095,0.0395898523457257,0.644672627038956,-0.151605319295559,0.301971508360135
"GOBP_DNA_CATABOLIC_PROCESS_ENDONUCLEOLYTIC",-0.206255819840596,0.391331217236079,0.310726066891987,-0.644958922035889,-0.327097422779493,-0.209058524862401,0.00848512301731902,-0.413574208439615,0.317593265271737,-0.176247771489961,-0.516561047483452,-0.274778085398634,0.567435041900322,0.243885715868511,0.229046430713732,0.250608238341723,0.238303468473453,-0.256171591107826
"GOBP_DNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC",-0.381065945636774,-0.277094713117136,-0.16564014644757,0.524529304439215,0.0431268915094374,0.0580354432112936,0.279730242922345,-0.0196520890113279,-0.415171524114778,-0.427895554024651,-0.875359923271896,0.29740088937265,0.236086665269324,-0.201785855492217,-0.407505077515731,0.541922500030343,0.232286546710723,0.0603846697577752
"GOBP_SISTER_CHROMATID_SEGREGATION",0.114676825851797,-0.190633791032987,-0.235663315127439,-0.0704960723782913,0.0376135760785309,0.353560957840934,0.0639091671947849,-0.203703398917443,0.105982757118468,-0.394957365772006,-0.365327577786466,-0.46784007625741,0.16843595441583,0.0828227913488711,0.0849202034619323,0.550677469339687,-0.331836083427742,0.345476335040867
"GOBP_REGULATION_OF_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS",0.290920392491041,0.394113189240614,-0.201950041563861,-0.542484226670029,-0.243148141344358,0.598159916084777,-0.116390066268727,-0.289843117710263,-0.11130850235307,-0.236981243548382,-0.19329311408248,-0.418936168092856,0.553375336959996,0.0416863308715074,0.284906118653488,0.18716712486358,-0.394309173391298,-0.323116920957894
"GOBP_CELL_MORPHOGENESIS",0.0710850673868824,0.117911659556809,0.0271567856853667,0.121166698542501,0.105984410536414,0.152042105261172,-0.174002588307481,-0.269279508483852,-0.0344846642847775,-0.276929880902517,-0.241222903848877,-0.267186476201575,0.214088025350289,0.170343612945598,0.185161830280435,0.152015704594984,0.00299734147651116,0.0914892970098441
"GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION",0.0543564578162906,0.142775503644053,0.0153540006911686,0.0975747168507321,0.0318150086469811,0.0859583992505697,-0.185156315201671,-0.231915953796719,-0.0693438291814274,-0.249888655786196,-0.210440160494445,-0.206679759839845,0.191425536449895,0.156852234096585,0.178282118039152,0.153373440202989,0.0316661778347023,0.0909087203787281
"GOBP_CYTOKINESIS",0.194112561751905,0.105279882482679,0.0245728780662855,0.0794417022445135,0.198977242197893,0.382543464000408,-0.199130693060328,-0.349355733516479,-0.165009781970191,-0.430648827863787,-0.442490070713045,-0.447147024037558,0.371283329103484,0.240009981762188,0.215829659864926,0.452380306747674,-0.250001554915624,0.32266396055128
"GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS",-0.058595719358727,-0.364433683066349,-0.412843385944381,-0.109744479778463,0.0201322766818608,0.448924387645518,0.237799812195274,-0.115441217437444,0.0339026398900126,-0.400893064066908,-0.369626523996799,-0.476068831375666,0.365764266640973,0.184698133013793,0.280078024731214,0.541453200452176,-0.339252833326432,0.319616339398927
"GOBP_MITOCHONDRIAL_RNA_CATABOLIC_PROCESS",0.252345661657866,-0.612283692452698,-0.608380004291431,0.217909898872984,0.431479489937048,0.499662930705237,0.14514518359206,-0.241264868169881,-0.158074318894518,-0.362082462695288,-0.436316684588044,-0.37970302315853,0.333974143847747,0.273055476487663,0.385867455016059,0.560394936171674,-0.418366510697432,0.359540636042466
"GOBP_MITOCHONDRIAL_RNA_METABOLIC_PROCESS",-0.139269038358309,-0.34650846908359,-0.457158466458662,0.0903440889968425,0.0281002735994085,0.365069667954774,0.131515211445049,0.0702996032881149,0.254229963315127,-0.337543519821312,-0.35380980166607,-0.459392670634646,0.423156929696899,0.281593459152627,0.235686893208549,0.50349397179662,-0.494377713098567,0.212848212056736
"GOBP_REGULATION_OF_MITOCHONDRIAL_RNA_CATABOLIC_PROCESS",0.0206438503012991,-0.638423335429174,-0.636510234088761,0.156316011829257,0.431462918154898,0.574053895871857,0.163669986995933,-0.115160412720248,-0.15034887762988,-0.257446928740044,-0.352198685848158,-0.336918176605261,0.156815301302009,0.30549941503135,0.307539011998414,0.545689616905674,-0.400113438215513,0.372623574144532
"GOBP_MITOCHONDRIAL_RNA_PROCESSING",-0.335099593880112,-0.40699691440995,-0.477849025158371,-0.109725635412516,0.209125491958259,0.398426781126716,0.416871881427174,0.221088546179845,0.340910519686166,-0.296442035533093,-0.356724427231164,-0.454977291334513,0.372180441075403,0.0709924188915412,0.325036766209314,0.509954240922713,-0.543429393663611,0.201725194917604
"GOBP_MITOCHONDRIAL_RNA_3_END_PROCESSING",0.0464379962277848,-0.648030136466441,-0.498586764070432,-0.369532044199841,0.592269309721936,0.668036893480573,0.436861885592915,0.424489177427995,0.278617178345721,-0.3861043899064,-0.419698832988117,-0.624956792256842,-0.0124587372369416,-0.509653585394271,0.155430155935799,0.398462861461848,-0.362216570523232,0.127527731925545
"GOBP_RNA_5_END_PROCESSING",-0.228425109215358,-0.0647241448931185,-0.274739190266675,-0.207374998612235,0.0111508624674652,0.397521212488141,-0.0527852693236286,0.23675848545425,0.0122517834091093,-0.172691613485139,-0.359648236467051,-0.509738864401779,0.542140314157566,0.132084433620444,-0.0944985126162881,0.44986653132049,-0.0833852184941533,-0.00453881332148021
"GOBP_RRNA_5_END_PROCESSING",-0.160227593793674,0.492914149787656,0.109893889201374,0.0745277826297706,0.345726215945228,0.471951823046524,-0.604929215316426,-0.623212701836195,-0.309200608194143,-0.695971118024007,-0.770840437532925,-0.674568745143959,0.742359610231154,0.435824928510364,-0.01009796933548,0.673109904049346,0.23849322880294,0.62778539000566
"GOBP_TRANSCRIPTION_DEPENDENT_TETHERING_OF_RNA_POLYMERASE_II_GENE_DNA_AT_NUCLEAR_PERIPHERY",0.0652054331206387,-0.470280067638121,-0.0751637601548635,-0.0910187191593874,-0.0191383061609663,0.465927130556383,-0.0730266505205254,-0.292000110869236,-0.0891059291771396,-0.374167367103843,-0.510617140687972,-0.675494694592801,0.481870800063165,0.129716731864856,0.392979692138842,0.652552333701059,-0.519538273755969,0.233615954469366
"GOBP_RESPONSE_TO_ACID_CHEMICAL",0.0305852811140654,-0.116219623326408,0.00103410379447125,0.131214434813303,-0.0322591878027077,0.195340471473314,0.0309607372482285,-0.305259369112043,-0.111383006646804,-0.322536289745566,-0.285876235092616,-0.200508635279863,0.276630281793568,0.336633730894014,0.300176935916241,0.10941181339041,-0.0895219712279369,0.0315659118888976
"GOBP_RNA_POLYMERASE_I_PREINITIATION_COMPLEX_ASSEMBLY",-0.405934627291016,-0.327890921410736,-0.340469686587737,0.257298709280989,0.308735262584677,0.405885581748625,-0.441868913987267,-0.539146818056532,0.311757136625452,-0.286628800235065,-0.352789945659616,-0.43506688815208,0.518471168859385,0.329588303693726,-0.0176322268770231,0.509271123849481,-0.0481714812538693,0.403024809432036
"GOBP_FORMATION_OF_EXTRACHROMOSOMAL_CIRCULAR_DNA",0.173115795718823,-0.0353137922460004,-0.308588387499968,0.0223511310751915,-0.215257046252595,0.587023037990115,0.159390591423292,-0.508490756465751,-0.0347947384737305,-0.47946204023241,-0.356497555633317,-0.343046113329303,0.0243822836616522,0.237325738153592,0.206468854997227,0.627800229493536,-0.108175862238632,0.279901824341542
"GOBP_GUANINE_NUCLEOTIDE_TRANSPORT",0.0959823434591744,0.374439261771454,0.260102369582898,-0.0482931145367705,-0.120115881200281,0.233840578386912,-0.523994897167168,-0.476881407789845,-0.40144948831708,-0.284071086730217,-0.47841745186354,-0.417190743845141,0.452316132255625,0.490708945940732,0.307702822471739,0.588361302000284,-0.0624886786753368,-0.0996621778972523
"GOBP_SKELETAL_SYSTEM_DEVELOPMENT",0.12336881794095,0.0943319217028014,0.0175903260869034,0.0928632487193646,0.0219318657817483,0.149788284578999,-0.0607078124678516,-0.184684296035445,-0.048417057563468,-0.275775655272472,-0.231802955659782,-0.117389486686463,0.167531148691888,0.168473486302213,0.120992227947224,0.0730875442582895,-0.0636705858379807,-0.000148425113039558
"GOBP_CARTILAGE_CONDENSATION",0.263992934900775,0.410919139711881,0.16645567567622,-0.201677559975881,-0.0591083955227003,0.0881318742891811,0.0195308204912628,0.0181800455915874,0.165229552871441,-0.283914832630673,-0.456155685065059,0.227641953431316,0.0254172218724942,0.204867176706265,-0.0610232603418887,0.00637778449745025,-0.238607028372271,-0.180182229453882
"GOBP_OSSIFICATION",0.109238744711503,0.0183911629588767,-0.0871178552922898,0.1129269407913,0.0310946448662466,0.158430155515059,-0.0561648552123745,-0.124695679657982,-0.0976150165532078,-0.199842063491322,-0.173935233038515,-0.110666042617068,0.146053798632951,0.145732057993831,0.0546346601962375,0.109148666433318,-0.0305125424594529,0.0109097411249886
"GOBP_NEUROTRANSMITTER_UPTAKE",-0.123708623921848,-0.278076674536047,-0.0897588084783218,0.0626375326731493,0.226413085384561,-0.105255998211285,0.0468268688088315,-0.0533241262213731,0.183563808670626,-0.221851058402518,-0.254577403384407,-0.0640688280310639,0.288238495457676,0.165618062104018,0.255256753664143,-0.154628150362488,0.272153913690664,0.277371776180072
"GOBP_REGULATION_OF_NEUROTRANSMITTER_LEVELS",0.168749489599857,0.0367558717694954,0.0542750997782462,0.058917097394566,0.0596996919578588,-0.0441124657550622,-0.115589313260112,-0.118256543478842,-0.0650761812402085,-0.140509157363679,-0.22900663379359,-0.228446704384502,0.214013273718827,0.157774656435918,0.0911464391447986,0.063927142831739,0.0868156731942637,0.0354594650047482
"GOBP_ACTION_POTENTIAL",-0.0284813195072102,0.0366149015230609,0.0153878637271185,0.0885901984084684,0.0739089453740347,0.0228818225866191,-0.0560774845376051,-0.0487671388422139,-0.0876905841941456,-0.105658186442133,-0.0469265028383815,-0.119658828045065,0.0557898355968,0.0858171216974813,0.0737752900800343,-0.00907510417895083,0.0199545287131157,-0.0214719979350611
"GOBP_RNA_METHYLATION",-0.207822292833634,-0.357309779035345,-0.40037054732586,-0.290470363468432,-0.0169697626979588,0.405184670925056,0.213838693152275,-0.0805393058913242,0.237759633331877,-0.175362372990825,-0.236941598163393,-0.40295844976311,0.369911488812232,0.161712053417805,0.107076295307013,0.411242715843289,-0.406042949771656,0.297738529052729
"GOBP_PSEUDOURIDINE_SYNTHESIS",-0.450749470229142,-0.391508045130786,-0.426530610492329,0.363521462658974,0.35457243005494,0.473339242916262,0.0573968050349294,0.218542204183432,0.433172500697177,-0.409426284952509,-0.468649533719506,-0.643643915024648,0.606924595666146,-0.0659674052736897,-0.122020376392462,0.675313204269642,-0.201838833073166,0.421271216698877
"GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY",0.0352063658901581,0.110333232839404,-0.047793011889142,-0.0752424842498129,-0.0944720053395105,-0.0251673747883793,-0.0344279749427569,0.100267885115024,-0.0353022985776632,0.254275618499282,0.187431944438925,0.302801562265695,-0.26761711648969,-0.0868069210569341,-0.100836497864752,-0.0911748721528652,-0.00734244163068004,-0.245939335073001
"GOBP_OVARIAN_FOLLICLE_DEVELOPMENT",-0.0344693163755903,-0.031963298020988,-0.0506763124413378,-0.0628474434330958,-0.191799987574053,0.116046319212193,0.167705191029255,0.0239320357050559,-0.0948554608001729,-0.0583919209637581,-0.0384198024314011,-0.126319536620102,0.229612800890965,0.011463721934594,0.195140208812699,-0.0804047663434326,-0.318705963838681,0.182355181186923
"GOBP_OVULATION_FROM_OVARIAN_FOLLICLE",0.509729071342079,0.146296468829365,0.54626271957335,-0.224415527906177,0.0338750676879783,-0.0266197635994889,0.133123238576275,-0.43525396210635,-0.483970722494907,-0.296967141479143,-0.245114696411841,0.255869236353033,-0.388939753998246,0.338837155756509,-0.170621061210748,-0.488642158329917,0.462448539395983,0.417872270143679
"GOBP_ANTRAL_OVARIAN_FOLLICLE_GROWTH",0.443191258890407,-0.237067863238621,-0.415438042570128,0.11280651754941,-0.110015357429088,-0.106160296519361,0.268342691905496,0.354327574870443,0.115377624537317,0.438149493375408,0.317338461708077,0.565896500719354,0.0784686943353471,-0.354059076875119,-0.248430573458692,-0.617505852644908,-0.203268206486475,-0.211756418717227
"GOBP_LUTEINIZATION",0.259908750226919,-0.0877409883681109,0.15842025176315,-0.0693484388760121,-0.133070103372291,0.334928083564736,0.163947160071466,-0.377057270678086,-0.379708699087978,0.0875560520020435,-0.280286065659444,-0.0418523195898523,0.11009513184019,-0.0765393309550019,-0.00473672107324485,-0.1843389939484,0.296344665163399,0.00645238874290374
"GOBP_LUTEOLYSIS",0.36207348707652,0.301782414272349,0.284535224049422,0.136329636089801,-0.330401444975703,0.121597919426876,0.103299706227823,-0.515942228935966,-0.557887545616211,-0.606141750076907,-0.46449731874795,-0.296242669932433,0.0503565807294938,0.301985970012842,0.443429499263765,0.02360803438028,0.181630349679367,0.101207661877591
"GOBP_OOCYTE_MATURATION",0.0447799232111825,-0.0890260780162821,-0.0304670344637245,0.0845799452833254,0.0900426671770506,0.179518113618811,-0.00284559455594446,-0.0534457533365423,0.213524882739526,-0.238549651217146,-0.108144776903995,-0.363712357787815,0.0312154889765119,0.00279254619965869,0.0981050659585728,0.275484604949338,-0.0595911545441601,0.202219481523042
"GOBP_REGULATION_OF_CELL_GROWTH",-0.0295573747550517,-0.00858447268316678,-0.00979025136309875,0.0871117583956237,-0.0176903246340831,0.205765965816207,-0.134924636022791,-0.17961949847358,0.0580147295819547,-0.300665242785493,-0.289130569020805,-0.348393546196348,0.286585986882473,0.275687811331594,0.104649328905377,0.181449169653209,-0.00896398362919884,0.0765721824669119
"GOBP_FATTY_ACID_ALPHA_OXIDATION",0.00452692045471989,-0.460400892158355,-0.0230754032396124,-0.238292397636592,-0.0871436920234872,-0.0674529618454251,0.112954696977467,0.298408821265193,-0.0411757874161326,-0.0553714155160706,-0.550798175358063,-0.484242002565116,0.41606491685693,0.38034489084245,0.23387640893155,0.387533405582831,-0.150244089388456,0.228610802444253
"GOBP_RESPONSE_TO_PROTOZOAN",-0.243783717994113,-0.164127877563267,-0.264519548237701,-0.186699025511484,0.10746415331008,-0.0676597100499934,0.139833986285087,-0.0476273397311216,0.310073350835089,0.0696824493667744,0.166805758756049,0.0721846107690196,0.315650780108984,0.108698133904429,-0.185506983285212,-0.26204395065625,0.0620893081007542,0.00262365689512087
"GOBP_BRANCHING_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS",0.0216540901638253,0.176039819054124,0.0932381434949121,0.170920870766801,0.239877069144542,0.260022329157515,-0.267036906630986,-0.157563279686944,-0.0717274187742473,-0.410246003195922,-0.313040210378996,0.0329232943310049,0.0390171941580633,-0.0334285919388829,-0.0795575793666295,0.289597234923374,0.246647259786765,0.244958742065138
"GOBP_VASCULOGENESIS",0.0426086948996794,0.0833483222016956,0.167962390007153,0.0384360546426855,0.09852442912946,-0.0230279593363407,-0.131416593180623,-0.364311793820279,-0.00146970561224677,-0.285146138615834,-0.224226988433612,-0.279423605528388,0.121476699275693,0.292398500373598,0.187931167641935,0.0460813563837305,0.113034756924618,0.203282040382314
