"","WT_100_1","WT_100_2","WT_100_3","C08_100_1","C08_100_2","C08_100_3"
"TIFAB",3624.65652249603,3356.24780087486,3418.26165405186,4894.1482328602,5723.74630146472,5347.76757605151
"PNISR",12231.320022565,11006.284309987,10437.8558280002,7500.84189941402,6451.47457038376,7578.40313264846
"SEC24C",1426.54499643214,1455.68356058192,1629.80011849328,2470.48498378158,2462.89400828839,2325.93640814715
"FRYL",1860.66965315369,1759.34913193598,1768.74621154455,2828.88408032605,2686.90354198227,2731.95774443916
"PREX1",19708.1219706426,22865.1681087758,22379.709230785,30366.8745198045,33872.6632192033,32181.9063078593
"ADAR",9359.2726211103,9182.16734639855,9902.72560476215,13739.1995703828,13181.4474799545,13129.6777354478
"VPS13C",5346.93709293935,4838.47555475696,4505.42094968274,8617.75309814642,7036.32108267643,7974.49729690399
"ITGB2-AS1",5162.10235918236,5159.12940982314,5373.83403125318,2998.29362952402,3723.40170869558,3132.02277750928
"APOB",138.389082710361,101.929702272694,104.209569788453,357.547792277141,322.089383581471,331.567546018416
"NDST1",4127.02785014323,4440.31265525425,4588.97637050411,6393.29504762221,6849.84828165558,6270.9945754441
"NR4A2",350.712058923517,390.730525378662,335.160508238537,145.573029712836,127.140546150581,120.118781641402
"RAPH1",235.071866521709,265.441933001808,296.668685163523,679.340805326568,555.785816029682,584.710432948643
"SH3PXD2A",1093.84247566956,1116.97965407161,1151.93821739127,1863.50504117776,1719.42452889357,2014.22320620169
"POLR2B",5256.88940213467,5168.68531941121,5065.89944665307,7758.78709241396,7105.34023630103,7365.9616510678
"LUC7L3",12025.6321393585,10888.4280917342,10335.5239081178,7758.78709241396,6548.34355792706,7200.17787805859
"APLP2",5782.00962009042,5855.64904201989,5895.82070514849,8043.97402196834,8157.57961349012,8239.55279027799
"GNB4",2923.23240464899,2478.16588650488,2610.87219442961,5111.23082102846,3976.47193865245,4421.56242504797
"IARS2",3402.85484198764,3457.11573541555,3306.54148463901,4972.46822545424,4734.47176617877,5089.66110310304
"SYNE1",563.982905566197,594.58992992405,579.254996031309,1144.15293528685,967.479013088705,1067.17099392155
"KCTD20",4722.29047988368,4450.93033257432,4211.56873937837,6979.84368781018,6329.17747361034,6540.0209376327
"RXRA",10631.3147375302,11438.4237769139,11659.2670919171,15369.4472423131,17368.6094665136,16137.6108625011
"SPTLC2",1775.36131449662,1929.23196905714,1777.19563612199,3013.6171063359,2699.01216542519,2824.28044437842
"RGP1",656.874207659453,696.519632196745,697.546940115499,1236.94510042544,1135.78887894519,1179.34803793377
"POLR1B",1096.68608695813,1160.51213108391,1125.6511187059,1809.87287233619,1961.59699775182,1736.26238918027
"MTARC1",1809.48464995944,1814.56105400036,1784.70623574638,1126.27554567299,1179.37992333967,1064.1928423106
"CD28",230.332514374094,186.871120833273,169.927316501891,463.960825692957,458.916828486382,509.263925471399
"LENG8",9569.6998564644,11699.6186389877,11525.9539485841,6385.63330921627,7495.23791116281,6798.12741058117
"REL",1239.81452181611,1025.66762911899,999.848574997316,2020.99633063317,1802.97403064966,1860.35203963626
"LTB4R",2306.16875502951,2626.81336898589,2486.94730062713,1425.93464777193,1608.02519321877,1580.40578820754
"ANKFY1",2498.58645222268,2631.06043991392,2400.57540494661,3574.62661850408,3861.44001594478,3956.97077374073
"TTN",308.057889594981,245.268346093671,292.913385351326,684.448630930527,544.888054931061,674.054981276959
"ATP2B4",2107.11596482967,2226.52693401917,2256.93518713009,3578.03183557339,3174.88106673165,3312.69730857321
"LINC01480",2082.47133366207,1889.94656297287,2224.07631377337,1236.09379615812,1255.66425103002,1307.40855720435
"INCENP",1313.7484153189,1535.31614048246,1497.42580011335,2209.13457371233,2483.47866814134,2406.34650164263
"HADHA",9644.58162039672,9541.04483981699,9798.5160349737,13243.7404867988,13048.2526220825,13205.124242925
"HSPBAP1",2529.86617639694,2282.80062381555,2329.22470851487,1499.99811902934,1193.91027147117,1490.06852267557
"G3BP2",4723.23835031321,4422.26260381012,4373.98545625586,7485.51842260214,6250.47142123141,6781.25121811915
"ZNF875",1108.06053211241,983.196919838697,978.255601077186,474.176476900875,600.587722768458,534.081855562598
"SPRING1",1908.06317462984,1863.40236967269,1980.92065093365,2878.25972783098,2844.31564674014,2867.96000133893
"TRAPPC10",1565.88194957203,2044.96465184593,1946.18412767083,3283.48055907841,3196.67658892889,2939.43564000158
"NCAPD2",3550.72262899323,3852.09333172224,3918.65535402704,5347.89340734523,5544.53867450961,5543.33286517016
"LRRC37A6P",607.584945324256,666.790135700542,613.052694341077,1196.9337998611,1054.66110187768,1098.93794443828
"CANT1",960.192745106819,1022.48232592296,1018.6250740583,1568.10246041546,1755.75039922231,1610.18730431698
"VASH1",15263.5575266092,16307.6905958991,16653.8158421384,21377.1014568364,24197.8730883163,23634.6111844504
"SRSF11",14556.446186185,13773.2510195978,12474.1671511637,9801.06602973029,8453.03002549719,8790.5108383026
"PSME3",3829.396535273,3943.40535667486,4067.92852156185,6200.04897893909,5576.02109546119,5584.03427051972
"RABEP1",2653.08933223493,2572.66321465352,2399.63657999356,4108.39439411781,3588.99598847925,3979.80326942463
"PNN",11574.4458149056,10058.1257253045,10404.9969546434,7571.50015360212,7006.04952406915,7344.12187258754
"TXNRD1",5568.73877344774,4996.67894682604,4955.11810219327,7749.42274547336,7359.62132860219,7439.42272413774
"IPO5",4836.03493142645,4943.59056022567,4649.99999245231,7085.40541695867,6710.59911206208,6677.01591173612
"INPP5F",2274.88903085525,2361.37143598409,2345.18473271671,1572.35898175209,1214.49493132412,1359.02985179404
"CIB1",2389.58135282753,2493.03063475298,2516.9896991247,1614.07289085109,1651.61623761326,1631.03436559358
"FGD5",1419.90990342548,1415.33638676564,1630.73894344633,2433.02759601921,2611.83007663622,2250.4899006699
"HCFC1",3005.6971320175,3572.84841820434,3597.57722008424,5134.21603624628,5533.64091341099,5094.62468912128
"IL6R",12978.2419210292,13447.2883258716,13228.9824134152,18544.812159441,17364.9768794808,18414.9041276695
"EPRS1",4468.26120477151,3843.59918986618,4009.7213744728,6446.07591219645,5819.40442666373,6265.03827222222
"NBAS",645.499762505176,632.81356827631,695.6692902094,1148.40945662348,1140.63232832235,1106.87968206747
"RTL6",271.090942843584,328.086229190235,295.729860210474,563.56342497016,653.865665917273,707.807366200989
"GLT1D1",128.910378415131,111.485611860759,60.0847969951439,0,0,0
"LPL",657.822078088976,673.160742092585,737.916413096611,1203.74423399971,1210.86234429125,1143.61021860244
"STAG3L5P",573.461609861427,545.748614251718,525.741973707509,251.134758861325,277.287476842695,255.128321337523
"PIK3CG",7643.62714367363,7255.05891280542,6692.8830902872,11451.7450040764,9926.64949849963,10633.9866854768
"HLA-DMB",12868.2889512045,12312.2586203559,11707.1471645226,8635.63048776028,9089.94361859438,8550.2732750198
"SEC31B",1086.25951223338,1092.55899623544,1044.91217274367,649.545155970139,615.118070899953,598.608473799714
"UTRN",2875.83888317284,2445.25108681266,2661.56874189426,4371.44741272171,3839.64449374754,4152.53606285938
"GIMAP6",2138.39568900393,2001.43217483363,2050.39369745928,2916.56841986068,3241.47849566766,3213.42558820842
"SF3B3",3980.10793356716,4264.05921174105,4088.58267052893,5926.78030912727,6101.53535288359,5624.73567586929
"PRMT5",465.404380895803,490.536692187341,524.80314875446,881.099916682954,946.894353235754,870.612987599253
"HK1",4784.8499282322,5055.07617208643,5532.49544831848,7305.04191792892,7771.31452566122,7363.9762166605
"MPRIP",2987.68759385656,3381.73022644304,3276.49908614144,4518.7230509692,4997.22889488997,4871.26331830049
"SNRNP200",9036.99667507247,9844.71041117106,10050.1211223909,13288.8596129671,14360.8274032942,13373.8861675452
"CLCN4",769.670788772692,749.608018797106,651.544517416091,1207.14945106901,1341.6354774747,1239.90378735629
"GAS6-AS1",2284.36773515048,2500.46300887703,2698.18291506318,1405.50334535609,1633.45330244889,1577.42763659659
"WDR7",993.368210140124,818.622921377576,755.754087204544,1562.9946348115,1485.72809644536,1502.973846323
"GLG1",4554.51741385811,4354.30946896166,4452.84675231199,6291.13853554302,6043.41396035761,6426.85117641683
"MDN1",3234.13390553254,3226.71213756998,3156.32949215115,4496.58914001871,4526.20344296068,4553.59381313315
"ASAP1",1510.90546465969,1473.73361202604,1494.6093252542,2720.76843837558,2158.96755987129,2420.2445424937
"PCYOX1",1442.65879373404,1304.91254263689,1395.093880231,2530.92758676176,2048.77908654079,2228.65012218965
"PIGS",1463.51194318354,1593.71336574286,1856.05693217812,2582.85714706868,3030.78844776099,2644.59863051814
"BMP2K",887.206722033546,849.414185605786,918.170804082042,1796.25200405897,1369.4853113934,1529.77721082149
"IRF8",12519.47263314,12417.3736258246,13223.3494636969,17148.6731610255,17161.5520056398,17420.2014896142
"CAPZA2",5995.2804667331,5779.20176531537,5694.91216519598,8633.92787922562,7727.72348126673,8487.73209118998
"PTBP2",1462.56407275402,1285.80072346076,1319.98788398707,808.739053960199,697.456710311758,832.889733860631
"NPIPB4",385.783264815869,402.409970430741,454.391277275776,169.409549197979,184.051076332269,178.689096656631
"SUPT16H",6559.2633722993,6331.32098595913,6170.89641639189,9544.82344526501,8560.79677413911,8876.87723501998
"UPF3A",3366.83576566577,3287.23289829439,3100.93881992125,2117.19371284107,2173.49790800279,2286.22772000123
"DENND4C",1642.65945436339,1627.68993316709,1485.22107572371,2472.18759231623,2634.83646117775,2317.00195331432
"PRKD3",2272.9932899962,1982.3203556575,2062.59842184892,3454.59271681104,3059.84914402398,3211.44015380112
"NKTR",11289.1368156192,10280.035181294,9806.96545955114,7651.52275473081,6240.78452247708,6531.08648279987
"NLRP1",1795.2665935166,1971.70267833743,1920.83585393851,1146.70684808883,1275.03804853868,1061.21469069966
"FBXW11",2482.47265492079,2451.6216932047,2101.09024492394,3744.88747196939,3530.87459595327,3513.2261837101
"TANC2",2338.39634963329,2399.59507433635,2481.31435090883,3386.48837542492,3576.88736503634,3513.2261837101
"RAPGEF1",10221.8347119762,11235.6261401005,11456.4809020584,14788.8577319964,17309.2772116434,15914.2494916803
"EFTUD2",5263.52449514133,5559.41584478987,5447.06237759101,7368.03843371108,7431.06220691538,7886.14546577932
"DUSP3",2492.89922964554,2651.23402682206,2399.63657999356,3686.99878179118,3647.11738100523,3637.31583416609
"YLPM1",2338.39634963329,2204.22981164701,2253.1798873179,3225.59186890021,3298.38902584935,3672.06093629377
"PTAFR",4932.71771523779,5257.87380889982,5085.6147706671,6814.69065994884,7905.72024587754,7417.58294565749
"LARS2",695.736895269896,763.4109993132,647.789217603895,1136.49119688091,1260.50770040719,1232.95476693075
"SSH2",1574.41278343774,1826.24049905244,1698.33434006586,2542.84584650433,2606.98662725905,2647.57678212908
"IER2",3838.87523956823,4250.25623122495,4177.7710410686,2086.54675921731,2745.02493450825,2657.50395416556
"WDFY4",6321.34789448902,6774.07813020614,6926.65050359643,9191.5321743245,10065.8986680931,9159.80163805964
"TNKS2",4580.10991545523,4501.89518371067,4325.16655869731,6684.44110704788,6072.4746566206,6239.22762492737
"CAD",1935.55141708601,2422.9539644405,2592.09569536863,3727.86138662286,3944.98951770088,3710.77690723604
"NCKAP1L",19687.2688211931,20265.960700822,20207.2682894293,26828.0026805281,26543.3134492084,26279.2098149686
"HTT",4011.38765774142,4701.50751732803,4659.3882419828,6297.09766541431,6731.18377191503,6724.66633751122
"RPA1",5379.16468754314,5237.70022199168,5018.95819900061,6956.85847259237,7609.05897152619,7449.34989617422
"NOP9",1846.45159671084,1662.72826832333,1651.39309241341,2637.34062017758,2738.9706227868,2501.64735319284
"SIN3A",2043.60864605163,1829.42580224846,2056.02664717758,2937.85102654384,2999.30602680942,2915.61042711403
"TIAM1",3649.30115366362,3396.59497469114,3600.39369494339,5199.76646483042,4985.12027144706,4900.05211720629
"LMBR1L",2864.46443801857,2821.11686394322,3190.12719046092,1860.09982410846,2046.35736185221,1944.73300194634
"CHKA",1441.71092330451,1471.61007656202,1448.6069025548,812.995575296832,972.32246246587,860.685815562773
"DOCK10",12291.035859625,11982.0488557016,12262.9315367276,17277.2201053918,15829.6034269195,16524.7705719238
"ATP5F1B",15775.4075585516,17162.4136201649,16557.1168719743,22213.9335516184,23556.1160458419,21909.2686845103
"CLK2",2277.73264214382,2263.68880463942,2287.91641058071,1503.40333609864,1588.65139571011,1482.12678504639
"FNIP2",1740.29010860426,1601.14573986691,1423.25862882247,2594.77540681125,2427.77900030395,2481.79300911988
"XPO6",3024.65454060796,3223.52683437396,3180.73894093043,4258.22394516728,4716.3088310144,4620.10586577756
"ARCN1",4422.76342415441,4050.64389760759,4227.5287635802,6075.75855590941,5770.96993289208,5979.13571757161
"C15orf39",1886.26215475081,2149.01788958264,2336.73530813927,3196.6475238111,3707.66049821979,3257.10514516893
"SNX29",778.201622638399,708.199077248824,732.283463378316,1159.47641209873,1232.65786648849,1333.2192044992
"PCBP2",5827.50740070752,6224.0824450264,5881.73833085276,4309.30220120687,4119.35369527882,4390.78819173489
"HNRNPH1",31565.9810439756,29743.2994767186,28899.8485297112,21831.6979355888,18723.5644297755,22157.4479854223
"XYLT1",1434.12795986833,1579.91038522676,1584.73652074692,2374.28760157368,2234.04102521735,2355.71792425659
"B3GNT5",4186.74368720318,3844.66095759819,3719.62446398063,6382.22809214696,5348.37897473443,5828.24270261712
"MAP4K4",6564.00272444691,6465.10372019204,6360.53905690781,8539.43310555238,8957.95962306664,8775.62008024789
"VPS41",2484.36839577983,2256.25643051537,2105.78436968918,3684.4448689892,3280.22609068498,3442.74326225109
"VIRMA",2010.43318101832,1983.38212338951,2072.92549633246,3580.58574837537,2867.32203128167,3037.71464316273
"CLIP2",3631.29161550269,4233.26794751284,4521.38097388458,5868.04031468174,7186.46801336854,6439.75650006426
"EP400",3073.94380294315,3439.06568397143,3336.58388313658,4505.10218269197,4929.42060360966,4805.74398285973
"IFITM10",656.874207659453,624.319426420253,722.895213847825,354.993879475161,362.047840943082,339.509283647599
"MCFD2",2387.68561196849,2276.43001742351,2265.38461170753,3454.59271681104,3236.6350462905,3277.95220644553
"TP53BP1",996.211821428693,936.479139630379,863.718956805193,1613.22158658377,1416.70894282076,1530.76992802514
"NEK6",3235.08177596207,3765.02837769765,3490.55117543664,4929.90301208791,5365.33104755451,5029.10535368052
"MTARC2",5379.16468754314,4981.81419857793,5342.85280780256,3675.93182631594,3622.90013411941,3857.69905337594
"TMED10",5567.79090301822,5492.52447767341,5441.42942787272,7886.48273251293,7238.53509417307,7542.66531331713
"SGK1",8093.86559769706,8756.39848586365,8496.36582509456,6234.10114963215,5186.1234205994,5946.37604985123
"TAOK1",4449.30379618105,4439.25088752224,4211.56873937837,7194.37236317647,5904.16479076411,6277.94359586964
"CCDC47",3582.95022359701,3301.03587881049,3184.49424074263,4975.02213825622,4609.75294471677,4887.14679355886
"PAFAH1B1",4335.55934463829,4251.31799895696,4207.81343956617,6430.75243538457,5731.01147553047,5870.92954237398
"EGR3",563.982905566197,414.089415482821,573.622046313014,251.134758861325,217.955221972424,177.696379452983
"MRPS6",1008.53413701249,1112.73258314358,1026.13567368269,647.842547435486,627.226694342865,581.732281337699
"ITGAX",13330.8497208117,15636.6533892705,15254.9666620952,9508.21736176996,10643.48000632,10471.1810640786
"GABRE",883.415240315454,797.387566737432,820.533008964934,474.176476900875,487.977524749372,460.620782492649
"CENPT",1298.58248844654,1185.99455665208,1380.07268098221,706.582541881016,795.536560199348,805.093652158488
"UTP20",774.410140920307,720.940290032911,843.064807838113,1505.95724890062,1215.70579366841,1305.42312279706
"SF3A1",3667.31069182456,3978.4436918311,4083.88854576369,5437.28035541452,5815.77183963085,5407.33060827039
"DOCK4",8512.82432754624,8425.12695347739,8195.94184011884,12765.3074885613,10823.8984956194,11911.6137265718
"GANAB",6392.43817670324,6643.48069916925,7088.12839552088,9589.09126716598,10124.0200606191,8858.01560815066
"ARHGAP30",8888.18101763735,8638.54226761084,9087.82554551551,11471.3250022249,13062.782970214,12369.2563574535
"SLC16A7",292.891962722613,194.303494957324,202.786189858611,575.481684712731,515.827358668071,504.300339453159
"NEIL1",1207.58692721233,1403.65694171356,1382.88915584136,695.515586405772,816.1212200523,831.897016656983
"NORAD",7909.03086394007,7554.47741323146,7412.02300432283,11463.663263819,9912.11915036814,10791.8287208569
"VPS18",2672.99461125492,3323.33300118264,3188.24954055482,4395.28393220685,4980.27682206989,4744.19551623356
"LDLR",1666.35621510147,1967.4556074094,2038.18897306965,2839.09973153396,3226.94814753617,2860.01826370975
"KANTR",1021.80432302582,919.490855918263,920.98727894119,593.359074326588,455.284241453508,401.057750273772
