"gene","AD_logFC","AD_padj","AD_label","AD_drug_logFC","AD_drug_padj","AD_drug_label"
"KHNYN",-1.3455110777861,4.01842590383252e-50,"down",1.40694439936613,3.96973476859503e-57,"up"
"TGFBR1",-1.07020166426024,4.01842590383252e-50,"down",1.04680932172311,5.82887057481148e-43,"up"
"ANKRD13D",1.09406971911529,4.54856768638127e-50,"up",-1.03546330099993,1.04677580856658e-32,"down"
"RAB11FIP1",-1.60137192972316,5.73389462087738e-50,"down",1.63048822453428,9.75185261076792e-56,"up"
"EP400P1",1.28207630489612,6.01208153926995e-50,"up",-1.10882744017388,2.12029022898513e-37,"down"
"LAMP1",-1.22688241900414,7.37720597602411e-50,"down",1.0930923730276,3.83311603864844e-33,"up"
"UBASH3B",-1.66445088904169,9.08777216813194e-50,"down",1.69056656582094,2.08142741319925e-49,"up"
"ERMN",2.50715856404235,1.2469034971857e-49,"up",-2.67756856348888,5.01893113686228e-60,"down"
"GTF2I",-1.35266759436068,1.30672909886419e-49,"down",1.31281074876876,9.42878360896794e-57,"up"
"ARHGAP30",-1.08149220768992,1.44813532524589e-49,"down",1.06651329991613,7.99866613356422e-53,"up"
"GNA12",-1.33127521493111,1.75010691585098e-49,"down",1.29781806471797,1.73607275848414e-54,"up"
"SH3PXD2B",-2.20209802239498,2.22153336860105e-49,"down",1.79547170773886,4.63024861752535e-32,"up"
"FBXW11",-1.16519749001528,2.44921094345888e-49,"down",1.19834896483701,1.1586434755008e-42,"up"
"ARHGEF1",1.07287757939496,3.96019592655122e-49,"up",-1.02329789191383,5.83325356228877e-35,"down"
"AKAP17A",1.22637422772059,4.72802990134522e-49,"up",-1.08515012415801,4.03403977249204e-37,"down"
"SLC40A1",-2.15850766546795,6.4792164983156e-49,"down",1.75895803137269,6.44433933133767e-33,"up"
"DNAJC13",-1.10020175901193,6.63421017001494e-49,"down",1.06329179698425,3.29690935180998e-38,"up"
"DCTN1",-1.23714778635379,8.27788009879101e-49,"down",1.17764744040899,3.48607590086222e-47,"up"
"MHENCR",2.18807115335813,9.69378176224295e-49,"up",-2.04071940449132,4.24923107341363e-31,"down"
"NSUN5P1",1.35956111706303,1.87194592715753e-48,"up",-1.16187414706113,2.06855071073579e-37,"down"
"STK24",-1.44543627948678,4.09067551597259e-48,"down",1.34008820239937,1.34652080454942e-44,"up"
"TBC1D16",-1.66690269984147,4.35708267403416e-48,"down",1.35314567600567,1.32525298937135e-32,"up"
"CAB39",-1.1547529402681,5.31352482484664e-48,"down",1.16757151380863,1.52873755345321e-57,"up"
"OGDH",-1.11078254193208,6.15663586384729e-48,"down",1.01325821153917,4.36504942273935e-38,"up"
"DUSP6",1.0641515695193,9.80678356546263e-48,"up",-1.07388574725675,9.9352153586641e-56,"down"
"CYP51A1",-3.67015291505093,1.07319492476165e-47,"down",3.71702898655287,2.45958747486403e-51,"up"
"ASXL2",-1.14065228500669,1.45458902661144e-47,"down",1.16619032284014,1.12481128992861e-40,"up"
"UBR5",-1.02602587713235,1.80465674016313e-47,"down",1.07493890680415,2.16132807955178e-51,"up"
"RTCB",-1.11368582829481,5.69491460311896e-47,"down",1.04800151520879,2.1090239279925e-43,"up"
"CLK2",1.21735190935299,1.19888059153294e-46,"up",-1.01336824520343,2.9598628394665e-33,"down"
"CAPZA2",-1.15643973353898,1.50049454390913e-46,"down",1.15458590757589,4.90759866577634e-42,"up"
"G3BP2",-1.08305336337363,3.15082996981087e-46,"down",1.18573540762523,7.23144313560793e-49,"up"
"CDK5RAP3",1.64395034210507,4.7514355429465e-46,"up",-1.23146102433771,1.65680273210443e-28,"down"
"CHTF18",1.58623907674006,4.75710765783568e-46,"up",-1.49076428740774,1.71524142423615e-31,"down"
"VPS41",-1.17149649301965,5.45568520612906e-46,"down",1.18500030851826,1.33913483923094e-40,"up"
"FKBP4",-1.31689720874203,7.53471150950553e-46,"down",1.3547423063856,3.10227465150008e-54,"up"
"WASHC5",-1.31869793880932,8.73318028244302e-46,"down",1.35122072615357,1.52634483739056e-46,"up"
"ZNF770",-1.77066558902985,9.39525001827375e-46,"down",1.60662504426716,5.88698060268046e-34,"up"
"KAT2A",1.37314171237335,1.44070340820407e-45,"up",-1.40700890464569,5.28729568114909e-67,"down"
"ITGB7",-1.27100257324393,1.50863170406456e-45,"down",1.06402334544379,3.01731512874982e-35,"up"
"GIGYF1",1.10687603856338,1.77193540210931e-45,"up",-1.09679296226919,3.48125561980777e-42,"down"
"B4GALT1",-1.03806861945753,1.78961870361646e-45,"down",1.07436210362445,2.02955627847221e-51,"up"
"NDST1",-1.14127224463834,2.15433066076966e-45,"down",1.05591570465327,1.3966232875411e-36,"up"
"VAT1",-1.26009608298209,2.57408039858943e-45,"down",1.00460380696949,6.58898108553693e-25,"up"
"CCT4",-1.10226989289371,4.9293786972545e-45,"down",1.03570653337546,5.83325356228877e-35,"up"
"MICAL2",-1.94193042193226,7.50476897658344e-45,"down",1.82978326556217,2.11976475966289e-43,"up"
"PNISR",1.19076067671734,7.87465161006917e-45,"up",-1.03390228580026,9.73197241610292e-37,"down"
"CDC42BPB",-1.33823877027601,1.20638001583169e-44,"down",1.32457545346728,1.28276431261448e-45,"up"
"MYO1E",-1.2811746629737,2.17076965303025e-44,"down",1.27746263076258,6.31084917681325e-47,"up"
"ESF1",1.46434337670583,3.07805064294178e-44,"up",-1.8104145803417,4.22068979141684e-69,"down"
"UBE4A",-1.22122707719551,5.04343950725396e-44,"down",1.27965688031296,7.9658186332823e-56,"up"
"RCN3",1.30217330642648,1.07725871699372e-43,"up",-1.33329435505523,6.08543479824502e-44,"down"
"LTB4R",1.16192609715663,1.0898669958071e-43,"up",-1.15994068895783,3.35229990266875e-50,"down"
"CDKN1A",-1.14440947508483,1.29578871391534e-43,"down",1.15264696853669,1.91609614510278e-47,"up"
"INPP4B",-1.89249840264363,1.32305842912379e-43,"down",1.47016422361517,4.1529686410103e-27,"up"
"IQGAP2",-1.51956525478582,1.38073182879931e-43,"down",1.31130884351138,3.84252419860568e-39,"up"
"ALCAM",-1.05801001572265,1.51322668106433e-43,"down",1.21277285100598,4.47748036528575e-45,"up"
"WDR7",-1.59713999875681,1.76455714816749e-43,"down",1.64124267749188,1.52305834351939e-54,"up"
"GBA",-1.5347522943515,1.85250587815021e-43,"down",1.14665810460974,2.77025148975754e-30,"up"
"ATAD3B",1.35160272405858,1.92552135938557e-43,"up",-1.37700975465071,3.44154777358292e-34,"down"
"NIPA2",-1.20822436934272,2.99837681641863e-43,"down",1.14980024430508,6.19707177820015e-46,"up"
"UGGT1",-1.12979289619309,3.4679163069978e-43,"down",1.16982654288784,2.13291363267206e-49,"up"
"HMGN3",1.14979608789528,5.677691628148e-43,"up",-1.10011586091744,2.59686785456678e-46,"down"
"FOXN3",-1.07553154908028,8.40439112339986e-43,"down",1.18983293006946,9.93492900249644e-66,"up"
"PCGF3",1.21527311074117,1.27230258957511e-42,"up",-1.13725767489011,3.34997291627919e-37,"down"
"IFNAR1",-1.14057200921903,1.37895982700644e-42,"down",1.22971026492611,4.93843440686854e-54,"up"
"VPS13D",-1.11170734108464,4.82103401010335e-42,"down",1.15817680053566,1.26367143242711e-47,"up"
"TRAPPC10",-1.14243288871008,6.09759508828996e-42,"down",1.15748259503398,1.79651640887367e-42,"up"
"ITGAV",-1.27929348583985,1.01232628613133e-41,"down",1.23010327111495,1.67418835526905e-29,"up"
"KIFC2",1.54388969850061,2.48189987519914e-41,"up",-1.25558776130981,1.53468867779251e-19,"down"
"NOMO2",-1.43945743464603,2.51244394979336e-41,"down",1.49618826547476,2.63894346434499e-46,"up"
"HMGCR",-1.01056281196078,3.02598847478202e-41,"down",1.13828680380202,2.06968165811128e-59,"up"
"CPNE3",-1.16893760714766,3.44168745023691e-41,"down",1.11963765196962,8.13597420805587e-35,"up"
"GOLGA4",1.10620499617006,3.63002176904893e-41,"up",-1.5729624100362,5.91078679050572e-62,"down"
"FRYL",-1.16409606367784,4.66533609328316e-41,"down",1.17349167642053,4.02703783399194e-41,"up"
"SNX13",-1.03551013670241,4.97852012082782e-41,"down",1.06066431717017,2.42209935293e-37,"up"
"MTPN",-1.05826291896191,5.04549471732429e-41,"down",1.07380856261976,2.41270343436193e-40,"up"
"EME2",1.3533539895562,5.11441152512169e-41,"up",-1.1862693341313,1.51282186270677e-42,"down"
"SERINC5",-1.55444067798425,9.40789380006139e-41,"down",1.46898433464632,4.37026629094133e-36,"up"
"UBXN11",1.51250898717714,1.17573603940512e-40,"up",-1.64844540559882,2.05107230819117e-48,"down"
"H2BC21",2.25575341447573,2.80437009454629e-40,"up",-1.98234051144679,1.8517489452599e-33,"down"
"UHRF1BP1",-1.10204488460236,3.74842342460341e-40,"down",1.17099664479136,2.26857914618208e-47,"up"
"TRMT1",1.1219040890359,5.07394907907581e-40,"up",-1.10691880350188,6.22719493399911e-31,"down"
"LMNA",-2.78981082246441,5.89624185674515e-40,"down",2.26864170558701,7.531719505982e-25,"up"
"SLC25A24",-1.27469054222792,6.34216283287381e-40,"down",1.27782654098433,6.29766586172015e-33,"up"
"MALAT1",2.21414833165342,1.29345288215049e-39,"up",-1.67918971335523,2.10533994318102e-24,"down"
"ERC1",-1.37173235102414,1.86891603591102e-39,"down",1.29653404053709,1.13003191047474e-38,"up"
"AMY2B",1.59934068496305,3.30120396665196e-39,"up",-1.47275875883966,1.41479249432815e-32,"down"
"SNHG3",1.16538518247672,4.70391821558314e-39,"up",-1.11637729884668,1.04167808645133e-36,"down"
"ESYT1",-1.09576816680439,6.04979978552488e-39,"down",1.07771097662079,3.67155727349538e-38,"up"
"GDE1",-1.12559205023192,8.12768419795035e-39,"down",1.11954506178625,1.47898869692667e-41,"up"
"FLNB",-1.25475076515129,8.72221934854686e-39,"down",1.65001594070565,5.40242968014216e-75,"up"
"TRAPPC14",1.22638659425747,1.20944203651138e-38,"up",-1.23196937666054,3.23397769845696e-32,"down"
"FOCAD",-1.40459243283084,1.64307643727148e-38,"down",1.61083760171027,5.64800269155382e-61,"up"
"AFF4",-1.06167273966981,1.65209913330989e-38,"down",1.09292580281262,5.80592745043991e-38,"up"
"USF3",-1.17637100520596,1.66933170591378e-38,"down",1.1912515879181,1.28274073625714e-25,"up"
"IDUA",1.73249503242444,2.11291940439924e-38,"up",-1.48872150261847,7.03635673086748e-35,"down"
"SNHG1",1.11972174602512,2.26095228024597e-38,"up",-1.00576621602827,8.20335576384625e-34,"down"
"TANC2",-1.01695796881036,2.70304643693585e-38,"down",1.00064816030408,6.07324994820084e-37,"up"
"EPRS1",-1.00813441957264,3.19987512607657e-38,"down",1.01644385237732,6.33282052306083e-37,"up"
"PAXX",1.27503701077804,3.6098791112611e-38,"up",-1.47143871704935,3.92875501924601e-45,"down"
"METTL13",-1.44445104329389,5.31036623514574e-38,"down",1.44131697826683,1.38096070861709e-37,"up"
"STT3A",-1.12061397226908,6.327649106227e-38,"down",1.17399429459123,4.6923811222925e-42,"up"
"FLJ40194",1.49242732210266,7.8318630593275e-38,"up",-1.39050744889061,1.13005873030288e-31,"down"
"SETD7",-1.11549214764132,8.09346969564102e-38,"down",1.17513427705483,2.45827600961951e-40,"up"
"SEC24D",-1.23688067647921,1.09975694688171e-37,"down",1.11377537429805,1.3603247595964e-32,"up"
"ZNF366",-1.90136188720358,1.12641473041717e-37,"down",1.91217039052901,1.53427392850302e-41,"up"
"NOP9",-1.38180636196428,2.44267645656917e-37,"down",1.40567150740995,3.15161470948251e-41,"up"
"SLC39A9",-1.14793197618319,2.58135999404619e-37,"down",1.14871412891006,6.97869283473594e-38,"up"
"REC8",2.34613207581345,2.98795588582577e-37,"up",-2.08405109712912,9.36462302975954e-39,"down"
"WDR90",1.7326337047327,3.13242285784187e-37,"up",-1.7092277351055,1.51913672780675e-31,"down"
"ABCA1",-2.25472741435885,3.1501101846414e-37,"down",1.53198224248447,9.46726222667081e-18,"up"
"GCC1",-1.60563230240746,3.43225272694637e-37,"down",1.57729427130948,1.12405336743043e-38,"up"
"SASH1",-1.48207868850429,3.92998071961963e-37,"down",1.3419040446171,6.78078926711422e-27,"up"
"STRN",-1.40330129217118,3.9833582074196e-37,"down",1.24053532746663,3.12432017713011e-33,"up"
"CLCN3",-1.08756832767498,4.06347183773787e-37,"down",1.10565324422654,2.40631042683878e-30,"up"
"NFKBID",1.62850740809126,4.49329699451576e-37,"up",-1.37559853674699,2.05410194690209e-28,"down"
"CERT1",-1.06119002742196,1.4605255177382e-36,"down",1.03898243619714,4.90094621946547e-34,"up"
"LINC00342",1.23868144068877,1.57666243618191e-36,"up",-1.10957561421385,1.71720430812623e-29,"down"
"EFR3A",-1.10738958928665,1.90140725678084e-36,"down",1.09945241682412,6.36644385885017e-35,"up"
"SNX30",-1.15062460050154,3.65912430809625e-36,"down",1.2146299584849,2.92861495659518e-40,"up"
"DPYD",-1.01994608002455,3.78959560513071e-36,"down",1.08628269669935,3.17969506672528e-42,"up"
"KCNE3",-1.38798498709836,3.96515440188852e-36,"down",1.363329177506,2.46608094371236e-34,"up"
"GNA15-DT",2.46821837585261,4.47659416954366e-36,"up",-2.0511984034381,1.78315720860852e-37,"down"
"ZBED1",-1.27345606092633,4.47659416954366e-36,"down",1.13838481966977,1.53306694220517e-30,"up"
"LRP10",-1.22123982021866,4.78610656011752e-36,"down",1.13087432690094,2.09516847314744e-46,"up"
"ADAT2",1.26464423980453,5.2841475792799e-36,"up",-1.06036143562308,1.27639030610212e-27,"down"
"DNAJC2",1.23451116065466,5.58294548444299e-36,"up",-1.32221557823745,7.58573335026083e-32,"down"
"HSPBAP1",1.17283855514295,7.16074357728765e-36,"up",-1.00045995744794,1.42128010227592e-36,"down"
"EPAS1",-3.1734036062461,1.11980138814984e-35,"down",2.38826004870905,9.43835304370282e-17,"up"
"NFATC3",-1.53902715939916,1.12354553665362e-35,"down",1.59406723722009,1.09863676820173e-40,"up"
"TET3",-1.07758215323766,1.14090984477233e-35,"down",1.06226533117991,2.08083260696259e-35,"up"
"NCEH1",-1.22585330648098,1.20438092596214e-35,"down",1.15731985695504,2.44157137796421e-32,"up"
"ITPRIPL2",-1.18116609329559,1.66034835347418e-35,"down",1.30181025774776,4.55050948867742e-66,"up"
"C15orf39",-1.17088996655399,3.77884442514213e-35,"down",1.22950303145533,1.62859022017126e-25,"up"
"SPTLC2",-1.12059742588993,4.10354032978155e-35,"down",1.26115285406093,1.0149991898141e-42,"up"
"NAIP",-1.21603328296373,4.56475308841912e-35,"down",1.32977436919022,1.18764453645582e-37,"up"
"HBP1",-1.4276921451464,5.0323170203315e-35,"down",1.47579379733544,8.36374773405862e-37,"up"
"DICER1",-1.06627738229441,5.14015879495491e-35,"down",1.04554210532579,1.03540756345312e-41,"up"
"FABP5",1.16699267100932,5.7489865488488e-35,"up",-1.14499854706013,2.19951923611272e-37,"down"
"THAP9-AS1",1.43867365584644,8.07235955929834e-35,"up",-1.2873363441562,2.42655667020595e-37,"down"
"GLMP",-1.55226712689041,1.02363418405514e-34,"down",1.29480017376961,1.63032768316048e-24,"up"
"PCNX1",-1.10251563795412,1.05215953644355e-34,"down",1.17912513964068,2.41414830381784e-50,"up"
"CAMK1",-1.66814881530288,1.5529255816439e-34,"down",1.42934617691764,8.58228720317799e-24,"up"
"MTMR12",-1.17038526093656,1.60464359629045e-34,"down",1.19252951752079,5.04631581002928e-35,"up"
"HACD3",-1.15601712711054,1.93613569817701e-34,"down",1.14063566779247,5.19059045543605e-28,"up"
"HMGN5",1.44034347822572,1.99152566183194e-34,"up",-1.78228136206332,3.91401635187837e-11,"down"
"RTL6",-2.41959256549926,2.25657014946705e-34,"down",2.10645622941651,1.01110389462835e-30,"up"
"CSAD",1.52676411315384,2.61436766709583e-34,"up",-1.31276457682131,2.94519633807841e-24,"down"
"TRDN",-2.47209668855832,2.6616170987431e-34,"down",1.29223130906056,1.47163546195976e-05,"up"
"PPP1R12C",1.04351405893941,2.7489767426902e-34,"up",-1.06696040374361,5.98456503101686e-37,"down"
"TAF1C",1.54763846295334,3.19312972501917e-34,"up",-1.39354283715484,1.95727809797041e-09,"down"
"NBAS",-1.55427560814789,3.87611841560987e-34,"down",1.60612108645426,2.79678479191178e-36,"up"
"JUND",1.10923730713261,7.04914595050271e-34,"up",-1.02108283698232,4.82359816539011e-26,"down"
"AP3M1",-1.21578895621065,8.23443936544258e-34,"down",1.13254001911339,8.31103060343721e-36,"up"
"SLC17A9",1.53779268910198,1.28311465268272e-33,"up",-1.4834160548091,1.40011159512789e-30,"down"
"OTULIN",-1.0691249876892,1.42327345112641e-33,"down",1.07979901614949,7.63501582985086e-46,"up"
"ZNF692",1.21189209264255,1.42552948645182e-33,"up",-1.01213594121138,1.00585298303716e-21,"down"
"PSMD7",-1.50261960056848,1.90670214714961e-33,"down",1.42496232710447,1.30898751585966e-31,"up"
"ATP7A",-1.29415353256162,1.93557956135398e-33,"down",1.21825783788341,4.9785858324055e-31,"up"
"UHRF1BP1L",-1.21836174537597,2.00413110242875e-33,"down",1.18408983066025,6.6283558088013e-32,"up"
"ANAPC1",-1.23994658562813,2.1131555792828e-33,"down",1.2669965839561,3.45547632951768e-44,"up"
"SNX12",-1.06928994784197,2.30726215452887e-33,"down",1.02288585886079,1.36363045994146e-32,"up"
"JUNB",1.16608276733977,2.32399667569992e-33,"up",-1.13980443228997,1.49384810238636e-30,"down"
"SH3BP1",1.23986109335602,2.3345296418962e-33,"up",-1.2490727845255,2.95021784206206e-48,"down"
"XACT",3.04910387275087,2.4307708300541e-33,"up",-2.18786943323642,6.09168326517657e-75,"down"
"NPIPB12",1.97777990541148,2.97760433092756e-33,"up",-1.90589794517666,7.01922655914128e-21,"down"
"TCIRG1",1.04324065237604,6.08724570060308e-33,"up",-1.09233044932773,2.10975136288415e-25,"down"
"RSKR",1.82821604799066,6.16495223093704e-33,"up",-1.36790775346111,1.9335056629113e-28,"down"
"CUL3",-1.02687697031836,6.46829451504511e-33,"down",1.04498633091559,9.6138895808971e-35,"up"
"TRANK1",-1.44323402715148,7.28132791993033e-33,"down",1.3546779118629,3.30799596794818e-29,"up"
"BMPR2",-1.21802458638884,9.86233261845654e-33,"down",1.14951202210077,1.22533031810387e-28,"up"
"KIF1B",-1.22969694682426,1.27495556481151e-32,"down",1.28379441710348,2.26146549727092e-36,"up"
"YJU2B",1.26729726686043,1.64721667926004e-32,"up",-1.27308990342385,2.06000622670641e-25,"down"
"DDX12P",1.48507428370554,1.68908018951961e-32,"up",-1.65508953227485,3.45547632951768e-44,"down"
"EXTL3",-1.41936429404788,1.79443617216155e-32,"down",1.24889124375455,4.62386358561811e-31,"up"
"MFAP3",-1.31412762515538,1.88033411068015e-32,"down",1.1702823847458,4.66076608094019e-28,"up"
"PCED1A",1.20101796033559,1.88033411068015e-32,"up",-1.03308873467464,1.24589140300942e-24,"down"
"AFG3L2",-1.21088378722785,1.93259663851348e-32,"down",1.17514508904789,8.72730906292021e-32,"up"
"FAM193B",1.33854838643486,2.2731650921765e-32,"up",-1.16364435984838,7.3620544592673e-29,"down"
"C16orf72",-1.0276527577998,2.57199612491314e-32,"down",1.11057950589724,2.81677524557218e-40,"up"
"ADAM10",-1.06614010826067,2.85670594058173e-32,"down",1.14816933664606,1.16411128649363e-35,"up"
"CYFIP2",-1.02302448497028,2.87861865745407e-32,"down",1.0973159968001,8.3204286326819e-38,"up"
"CHKA",1.37352393840254,3.25807467102165e-32,"up",-1.13036619913883,9.92522043930111e-35,"down"
"LIMA1",-1.15206721570601,4.33474962623147e-32,"down",1.1803062999095,5.6469786740581e-28,"up"
"TCF12",-1.1158194978246,4.92160350450122e-32,"down",1.1604612348968,1.199634705171e-32,"up"
"LTBP4",1.21247980142535,8.02176084092588e-32,"up",-1.11288641744254,1.56169731419045e-16,"down"
"MUL1",-1.57586374273466,1.1549578421006e-31,"down",1.546742733485,2.08638779200663e-29,"up"
"ANAPC7",1.08298829514024,2.44207336188174e-31,"up",-1.01152651601827,5.0154074255824e-34,"down"
"SPINK5",4.55271520373015,3.14665701661588e-31,"up",-1.7860900701641,4.31900734661565e-13,"down"
"GALNT1",-1.14010302591272,3.54110155029159e-31,"down",1.21975087095481,1.08517058041495e-44,"up"
"SLC25A25-AS1",1.71545335096989,4.07611447499027e-31,"up",-1.33420382688502,7.84524722893063e-23,"down"
"ZHX3",-1.1904506455652,4.42292975845953e-31,"down",1.06621723323821,4.97900186007966e-25,"up"
"SEC31B",1.40947462574252,4.42999729028746e-31,"up",-1.20873242409152,3.1646186590444e-35,"down"
"TIFAB",-1.04128258388826,4.92108839170213e-31,"down",1.24376854093105,8.15594667122296e-68,"up"
"ZNF276",1.1953214557977,5.41207792723768e-31,"up",-1.1120616873417,3.6530984463664e-19,"down"
"TMX4",-1.27037960312051,5.54660644196509e-31,"down",1.24015914934329,2.14832361954219e-26,"up"
"XPR1",-1.26551332624744,7.78174124821109e-31,"down",1.31209855208941,3.02244137759456e-39,"up"
"CCL3L1",3.50731247949921,9.95776857251023e-31,"up",-2.08421425046705,9.26491630432015e-18,"down"
"PGBD5",-1.06527081524808,1.33391391314101e-30,"down",1.00546850640407,4.16620693352869e-25,"up"
